clean_text,label,Unnamed: 2
[黑特] 罵也罵了，也道歉了，你們也夠了吧？你們夠了沒？總統、行政院長出來道歉了民代也都發文痛罵了側翼也數落國蔥了只差沒叫謝宜容去死而已你們這群人還在靠北？唯恐天下不亂嗎？現在最重要的是柯文哲吧？可以翻頁了吧？--,3,
: [討論] 勞動布事件 民進黨有沒有受到影響？怎麼可能沒影響下個禮拜美麗島的國政民調精彩了啊不是這兩天就是下禮拜一做調查期間都是這個事件的中心應該會是缺德第二份死亡交叉的民調了都可以想到紅媒接著洗缺德德不配位綠畜以為天天在過年啊？政黑粉怎麼看？--,2,
[黑特] 閃冰狗娼 怎麼那麼下淦阿閃冰狗娼 怎麼那麼下淦不當兵 啊不是抗中保台? 至少補個替代役吧說自己長髮像木村倒頭栽 說這要幹嗎?不適已經淦女學生出名了?!蠔油 假老二 韓總河床地 公開毀謗 說謊 造謠至今沒個道歉 真下淦@責任都他人背 實力都徐永明募款貪汙立院也是他人先衝 自己躲溫室還侵占國有地 毫無反悔還很大聲嘞下膝下淦這次吃案 我就看這隻狗又要怎麼花式下淦@@※ 每日發文數上限為5篇，自刪與板主刪除，同樣計入額度 ※※ 發文 內文請滿40字 ※------以上看完可使用 + 刪除-------- ★  ▲ ★  ◥█◤  ◤◥  ★   = 柯 ★  --,3,
[討論] 民進黨扶持的企業都只吃補助？提到青鳥真的很靠北每次講到車，就要說裕隆怎樣怎樣民進黨都執政幾年了有扶植過一家本土大企業嗎？國產車貴，是貴在政府沒有財源貨物稅就30幾趴你買100萬的車，30幾萬是稅即使裕隆也要繳在台灣製造的豐田也是要繳貨物稅民進黨這麼愛黑裕隆取消關稅貨物稅阿，每個台灣本土企業，有能力打國際的都要被民進黨黑倒垮了阿裕隆也被黑阿那為什麼民進黨就無能力扶持出一家本土汽車為什麼民進黨沒能力打造台灣手機品牌只會搞那種賣不出去的疫苗專門等補助的雞蛋永遠靠政府餵奶長不大的太陽能40%到底想害台灣到什麼程度生雞蛋沒，放雞屎的一堆風力無法國產，2兆被外國人轉走錢還是公股借的要是有事就倒閉太陽能扶不起，台電欠4千億整天黑裕隆這種有生產力的企業民進黨自己都是只會靠補助吸血的做出過什麼了不起的企業？--,2,
: [黑特] 笑死 黑壓壓一片傾巢而出現在連黨媒都轉彎了綠粉真的可悲我一直在說: 我覺得人命比柯文哲的頭毛重要://..///.1731933648..99.: 如果你們不在乎人命關天的新聞，為什麼不去住中國呢？://..///.1731757731..2.政黑沒人理我我就是政黑的良心你們都沒有人發現嗎？現在黨媒轉彎出來幫死者說話了（這就是青鳥口中的藍白消費死者你們才出來打黃國昌良心呢？※ 引述《 (蒼崎橙子)》之銘言：: ://../6.: 恭喜柵欄仔攻陷政黑: 終於找到一件事情能瘋狂辱罵執政黨了: 不然這半年來光是整天手動低調檢討在野黨的文: 都快悶死了: 爽啊刺啊，前板主以及各大板水桶常客都紛紛探出頭來洗廢文喔: 勞動部死了一個公務員超級重要喔喔喔喔喔--,2,
[討論] 為啥親友感謝黃國昌，沒感謝洪申翰？同樣都大概11/15前就知道了結果親友感謝黃國昌另外一個自爆自己早就知道的，卻沒人感謝是因為他知道、然後就沒下文了嗎？親友為什麼要感謝綠畜口中的靠山黃國昌啊就很玄？--,3,
[討論] 罵雙標蔥你草幹嘛崩潰？？為什麼不能罵雙標蔥？難不成你把他當偶像？笑死，草的腦真的不是一般人能理解，啊，對了，雙標蔥異常安靜，草知道為什麼嗎？嘻嘻！--      --,3,
[討論] 這次接受陳情的民代怎麼都是綠白黨啊滿好奇的這次聽說陳情時間已經超過6個月以上結果不論綠還是白 都毫無回應結果等到人都死了洪申翰、黃國昌才跳出來說自己有收到陳情欸不是人死了耶  也半年多過去了耶怎麼都沒下文  非得要人死了才好像很憤怒不過話說回來黃國昌是白的就算了那些找綠委去反應綠政府有問題還期待綠政府處理綠官員的腦袋是不是有洞？--,2,
[黑特] 勞動部事件證明民進黨真的沒救了人民是情緒化的所以新聞爆出一些神扯的事情的時候人民會激憤 是可以理解的但是民進黨是執政黨是要主導整個政府運作包含公務體系文化的維繫、合理的保障人民權益。遇到問題，必須站在客觀超然的立場去處理，而不是為了怕掉選票，選擇把自己的同仁推去前面屠宰，拿來止血用。你可以說謝宜容的領導風格不配當一個管理階級，把她調去非主管職，但她具體做錯了什麼？犯了什麼罪，應該是要拿著證據去移送檢調，而不是群情激憤，院長就跳出來直接先給兩個大過免職。這真的很靠北。這也透露出民進黨執政下的官場文化，就是甩鍋、民粹文化。如果都不依照客觀證據來處理，那以後抓反對執政黨的人民也可以不用依照法律和客觀證據，為所欲為。跟中共沒兩樣。嘻嘻-----     --拎北  鐵劍五五六六，乃天命之所歸，特從天降，拯救凡人。拎北以元始天尊之尊，下凡普渡眾生。凡我信眾，務須三步一跪，九步一拜，向拎北宣誓效忠。欽此，快叩謝拎北！--,2,
[討論] 這星期是政黑最黑暗的一星期嗎?大家都知道政黑的綠粉很多很多勞動部的霸凌輕生案幾天前綠粉說根本沒人在意 只有藍百想帶風向謝底下那麼多下屬 只有他輕生是他個人問題死一個人不是甚麼大事這些言論前幾天有在逛政黑的我相信都有看到現在整起事件直接炸鍋連綠營的自己人都開始譴責行政院院長甚至賴清德都出來道歉了現實的風向這樣吹幾天前講話還很大聲的政黑綠粉現在都不太敢出聲了這個星期是不是政黑最黑暗的一個星期?--,2,
[黑特] 幹你政黑粉綠畜塔綠班勞動布的事就是執政黨要負責  奉勸你們不要滿腦子政治算計，上偷拍仔的車  意圖把風向洗成在野黨要為這事負責  是你們偉大的勞動布做的行政調查報告  是你們偉大的勞動布發的墓地涼扇  是你們偉大的勞動布北分署長霸凌別人不承認自己有錯  已經上了車不認錯的，歡迎你們把你們的意見放上與脆，我完全鼓勵這件事  推文開放自己貼連結秀自己的智商上限--,2,
: [黑特] 受害者家屬想要低調也是假的!?://./95壹新聞已經去採訪死者母親了，感覺是老實人，但滿滿忿恨只是找不到管道傳達而已，先前說想低調的是在騙鬼嗎？希望後續家屬能幫忙還原過程，替死者討回公道※ 引述《 (超!!級!!!!大!!!!!!!)》之銘言：: 從事發到現在 勞動部的口徑都是上吊者的家屬想要低調處理: 從之前被罵爆的那份調查報告裡面就有寫到: 可是剛剛看到又有內部人流出的截圖: ://../32.: 再加上脆上面也有受害者的朋友發文: 說感謝李宇翔議員、黃國昌立委願意幫忙家屬: 所以勞動部到現在都還在說謊包庇謝宜容阿: 那誰還要信你?--,0,
[黑特] 有沒有文藝復興 打倒黨國的八卦?大家安安師父是不是徹底被扳倒了最近在翠跟推接觸一些新時代的青鳥們　他悶居然懶得提師父論調開始大談黨國怎麼可惡，國民黨以前抓老兵國民黨讓黑道選民代搞爛地方一副要打倒黨國的憤恨之心真的讓我頭一歪　口水差點流出來　這他馬的不是20年前民進黨還在地上爬的時候的言論嗎?怎麼現在還能從墳墓裡爬出來阿 這些小青鳥真的有被國民黨迫害過嗎?現在流行文藝復興 又要打倒國民黨了嗎?--,2,
[討論] 賴清德下次民調還有30趴嗎？台灣民意基金會民調（勞動部案延燒前）11/19贊同42.8趴不贊同43趴而且民調主要是看趨勢賴清德5月民調有58趴，接下來就一路降，下次絕對不到40趴，有可能跌破30趴嗎？://../.--,0,
[討論] 國軍一堆比謝宜容還兇，怎麼就沒事聽到同梯的有聽到謝宜容的錄音，覺得根本小兒科，國軍一堆比他兇的，還會把你操到死，按照國軍的管理方式，勞動部一堆公務員早就自殺一票人了偏偏這次出事的就是勞動部，國軍反而都沒事，國軍弟兄抗壓性這麼高？-----      230498.--,0,
[討論] 本來覺得黃國昌小人，現在支持了經過這次，讓人覺得黃國昌還蠻老實的收到人投訴，還去傳那個霸凌仔來問反觀綠畜黨的那些立委收到消息後、就沒消沒息再出來自爆自己早就知道了現在黨開始用媒體帶風向說那個人沒什麼背景，都是她吹牛說事務管本來就爛到沒辦法處理結果，挖政黑綠畜一個一個不敢面對自己人被摸頭唉，黃國昌如果不要這麼老實可能今天也沒人知道他有叫人來問這就是政黑綠畜自己家的人沒屁用，反而去抹黑有關心的因為這樣，我又想支持黃國昌了--,3,
: [黑特] 原來養最多網軍的是狗昌※ 引述《 (真相大白)》之銘言：: 約56分半: ://./3_36&=3390: 下午狠狠廣告時間: 3和小周老師閒聊爆料: 政壇養最多網軍的是狗昌: (加上又吸收柯師父那批): 甚至開會地點3都知道: 但憐憫牠們只是為了薪水: 養家餬口，所以不說破而已: 但起碼網路上也要留一些口德: 例如留言常罵乃伃長得醜的網軍: (    .): 請問你到底長得多好看？比起小黨小周老師跟挺酒駕的咖我還寧願相信賴總統的爆料現在政壇最大咖認真有網軍的就是賴總統說的蔡英文網軍我信賴台灣所以我只相信蔡英文真的有網軍-----     --,3,
[黑特] 狗娼這次怎麼這麼小聲?怪怪的 怪怪的狗娼平常話虎爛 連連看連雞雞都可以大作文章不當兵 也不補替代役卻騙女學生說他很帥長髮像木籿拓哉這幾年來一事無成 跟廢物米蟲一樣蠔油 假老二事件拿來騙笑柯糞輕輕放下~~這次怎麼這麼小聲484有什麼不能摸咪咪?@@※ 每日發文數上限為5篇，自刪與板主刪除，同樣計入額度 ※※ 發文 內文請滿40字 ※------以上看完可使用 + 刪除-------- ★  ▲ ★  ◥█◤  ◤◥  ★   = 柯 ★  --,3,
: [黑特] 原來養最多網軍的是狗昌有在觀察的人應該很容易就看出來惹喇狗昌的直播、民眾黨的活動直播人數波動都誇張的大可以前面頂多1000-2000突然爆到破20000然後又突然萎縮到幾千 再爆到20000搞得像虛擬貨幣一樣==流量擺明就買的館長的流量我猜也有買 可能是固定的公司在配合畢竟人流高比較會推薦--,3,
[討論] 為什麼罵黃國昌小草反應這麼大！？奇怪了 大家就是看國昌老師不爽不行膩！？我就覺得國昌老師是全台灣最虛偽最雙標最噁心的政治人物就是喜歡講國昌老師 是要抓去關了素不素那個長得像蔡英文的謝宜蓉跟國昌老師比我還是比較覺得國昌老師比較噁爛小草可以尊重一下我們綠畜的看法嗎！？！！-----     --,3,
[討論] 綠粉上星期不關心現在罵黃國昌不關心://../28.://../699.://../0.://../40.上星期藍白在關心勞動部霸凌搞得公務員自殺綠粉說藍白粉氣得跳腳代表政府做對了現在改口罵黃國昌怎麼不關心被摸頭不是吧標準要一致啊上星期有出來罵勞動部的人現在才有資格現在罵黃國昌不要雙標耶--,3,
[討論] 陳菊是民進黨的地下總統嗎?說實在謝就是陳菊愛將的愛將而已但經過這幾天的事件我們發現謝那個背景實力可能很多現任立委都比不上幾乎保護他到了最後才不得不棄子但民進黨也付出非常慘痛的代價而陳菊本人呢經歷蔡賴兩任總統現在還是監察院院長穩到不行陳菊的系統從高雄12年市長的時代到現在發展多年484可以這樣說菊系才是現在民進黨的骨幹呢?陳菊才是那個民進黨的地下話事人?有沒有卦?--,2,
[黑特] 幹你涼當人白痴啊橘系先是說她沒主導火箭升官推給署長結果署長不背鍋說不是他幹就妳自己拉來當專委還有什麼條件敢否認現在之前說沒有接獲投訴幹，全國都喊要調查吃案時，才說是次長自己沒往上回報，結果次長自己請辭走人？？橘系這群敗類真不要把人民當白痴整個事情就啪一聲脫光光在公眾場所看著科長變分署長的直升還在那慢慢地說謊，怎樣，說謊造假是選高雄市長的門票嗎？--,2,
[黑特] 年代新聞獨家採訪到上吊者的媽媽了剛剛去吃晚餐 店內剛好在播張雅琴的挑戰新聞說他們獨家聯繫上死者家屬並且採訪看到他媽媽一個至少60~70歲以上的老母親連站都站不住 直接坐趴在地上哭訴長官怎麼那麼狠心把他兒子逼上死路 也早就勸過兒子做的不開心就別做了還請大家幫他主持公道 感覺就是沒背景的普通家庭怎麼跟勞動部調查報告跟謝宜容口口聲聲說的不一樣說好的家屬希望低調處理這件事呢??????根本就是到現在都還在說謊!!!!!!--,0,
[黑特] 原來養最多網軍的是狗昌約56分半://./3_36&=3390下午狠狠廣告時間3和小周老師閒聊爆料政壇養最多網軍的是狗昌(加上又吸收柯師父那批)甚至開會地點3都知道但憐憫牠們只是為了薪水養家餬口，所以不說破而已但起碼網路上也要留一些口德例如留言常罵乃伃長得醜的網軍(    .)請問你到底長得多好看？--,3,
[討論] 國民黨陳玉珍要偷渡金門自貿港洗產地在大家吵勞動部的時候，國民黨陳玉珍趁亂偷渡金門自貿港啦，這就是擺明要幫中國洗產地，以後中國貨轉口金門直接變台灣貨，你說爽不爽？讚不讚？習近平表示開心啊！--,1,
[討論] 先來討論2028以後賴清德可以找什麼工作如題2028賴神保證選不上2026南高屏翻藍已是定局賴無法連任國會全倒命中註定建議綠粉與其討論柯文哲還能否去東部行醫不如思考賴神2028後可以幹嘛今有新聞梨山缺醫生賴神或許可思考去梨山看診餘生補償台灣人民方為良策--,2,
何典：卓院長用無能的部長知名綠粉寫手何典發文說勞動部長何部長無能要大家不要忘記是誰用她的只差沒說桌卓院長無能了連知名綠粉寫手何典都開罵政黑小粉綠還在護航可悲底下有人說是柯建銘的人卓院長想動部長，可能要問過柯://../.://../5.--,2,
[討論] 黃國昌咆哮勞動部任何官員了嗎？好奇怪喔不久前國防部”電風扇”買到中國製國昌非常震怒 大聲質問顧立雄 馬上飛出來現在是損失 “一條人命”的勞動部怎麼國昌突然這麼安靜？打好機會的肉包球不殺？--,3,
"[討論] 沒有人被蘇貞昌霸凌嗎?蘇貞昌以前會對立委說昧見笑還會說叫什麼,還會搶文件拍胸難道沒有公務員被他霸凌嗎?是不是很難得※ 每日發文數上限為5篇，自刪與板主刪除，同樣計入額度 ※※ 發文 內文請滿40字 ※------以上看完可使用 + 刪除--------",0,
[討論] 根本不需背景硬！鄭運鵬揭文官保護機制本不需背景多硬！謝宜容涉職場霸凌　鄭運鵬揭「文官保護機制」讓擺爛的最大://..///71/158707前民進黨立委鄭運鵬指出，現在的文官制度對於懲戒處分有層層保護的機制，高階文官只要知道法律保障在哪裡，「根本不需要自己的背景多硬」，這樣制度衍生下來，反而變成「擺爛的最大」。......鄭運鵬指出，這些保護機制，大部分是由高階文官作為幕僚單位制定出來的，在條文裡面加一點自肥機制，搞得複雜一點、程序拉長一點「官官相護機制」，在人性上是必然的。若是回顧以前年金改革，也發生過高階文官偷藏概念，造成「肥大官瘦小吏」的荒謬修法，包含立法院和學界、媒體都是生效後才發現被騙，大家就可以想像這種超穩定的文官制度已經無法因應隨時毛很多的現代民主社會。心得：真相大白了！謝宜容根本不是靠什麼綠色背景才那麼囂張，而是中華民國在國民黨經年累月執政後，產生了超級自肥的「文官保護機制」，稍微有點常識的高級文官，在這套機制的保護下，都可以有恃無恐！--,1,
[黑特] 黃國昌什麼時候要道歉署長道歉了部長也道歉了總統也道歉了可是黃國昌沒有道歉這麼大的事情你不咆哮不檢舉居然哭一哭就放她回去民眾黨的支持者都炸鍋了你知道嗎還有柯文哲你被收押這麼久事情每週三一個一個爆出來你有道歉嗎？不要再躲看守所了什麼時候才要出來面對--,3,
[討論] 人都死了，民進黨政府連名字只肯透露『說到洪仲丘好歹做的爛也不會掩飾洪仲丘『三個字』反觀民進黨人都死了，民進黨政府連名字只給『吳』所以在民進黨眼裡這個人不配有全名嗎？也對啦犯我民進黨權貴者死....『吳』先生記得那些弄你的人......阿門！--,2,
[黑特] 黃狗娼：胡說八道要有底線我幹你娘黃狗娼，全世界最會胡說八道的不就是你黃狗娼？你天天胡說八道謾罵抹黑台灣，還好意思說別人胡說八道？臭奇麥--,3,
[討論] 黃國昌原來這麼厲害？聽青鳥說謝宜容背後的靠山是黃國昌，原來黃國昌這麼厲害，靠著他都沒人敢動謝宜容，還能讓勞動部長請辭，又讓賴清德道歉。黃國昌為何能讓民進黨如此聽話，有人知道原因嗎？--,3,
[討論] 咆哮分署長與咆哮昌證明了兩個咆哮的，可能互相咆哮了一下，然後雙方就變成默默的惹。難得看到咆哮昌不敢咆哮分署長，咆哮昌弱了嗎？ 還是有其他掛？在線等。--,0,
[討論] 政黑怎麼人數那麼少？想說這兩天這邊洗文洗的好熱烈，感覺一定吸引很多人潮，到今天大家都在關心棒球，這邊藍白畜網軍還沒停！結果看一下人數！://../3.也太好笑了吧！就算數字版加上去，也才多少人！欸不是，藍白畜網軍經費下在這邊對嗎？是說行政院跟賴總統止血的好！有問題的一個都不要放過本來就是這樣，就像柯文哲貪污圖利這種一定要好好查！藍白畜在怎麼洗都沒用，才這點人洗個鬼啦！://../.※ 每日發文數上限為5篇，自刪與板主刪除，同樣計入額度 ※※ 發文 內文請滿40字 ※------以上看完可使用 + 刪除--------,1,
[黑特] 柯文哲坐牢還在賺錢!今天有可靠消息出來了柯文哲收的就是1500彼特幣坐牢前原本價值35億台幣坐牢到現在價值變成46億又多賺了11億這種人準備被關到死吧有夠可悲--,3,
[討論] 謝宜蓉有沒有可能是英系 背景才這麼硬？我是從外觀判斷的這幾天看政黑熱烈討論看了一下新聞才知道哇靠！長得還真像蔡英文！那有沒有可能說是高雄幫菊系其實是煙霧彈壞女孩小謝其實是英系的才升官這麼快！？慎思極恐-----     --,0,
[討論] 李正皓：黃國昌害我笑了一整天！李正皓跟卓冠廷，在臉書上討論黃國昌對謝宜容這件事的發言。://../.卓冠廷吐槽，黃國昌明明就只會「音量開最大」咆哮，好意思說自己默默做事？李正皓也回，黃國昌這段話害他笑了一天。--,0,
[討論] 這次三立自由的表現太不尋常我相信不管是誰都會發現自由三立最近針對勞動部事件表態的非常異常尤其連吃個麵攤  都看到三立政論的節目在罵這根本不是我們認識的三立啊現在民進黨是有派系在內鬥嗎那些綠營裡的風向是不是開始要全面去鬥倒英系菊系人馬？--,0,
[討論] 有一說一 蔥仔錯失一個可以幹死的機會我看板上有些綠粉還有一些名嘴想要抓藍白上車就覺得很好笑最後還是要比爛不就很棒?但是黃國昌怎麼會錯失一個可以幹死民進黨的機會害現在只能小聲地說我有默默的在幹比起平常就算沒撿到槍也能大聲咆嘯的樣子  實在是差很多黃國昌到底是怎麼可以露掉這顆球陳情人跟你說民進黨掉槍  居然還不撿  然後還讓對方記得把槍收好這太離譜了吧--,3,
: [討論] 政黑怎麼人數那麼少？平常大概就這個人數 只有選前人比較多==看來看去就那幾個老屁股好在雖然人少 但是真人比例應該是很高說回自殺案本人尊重任何人覺得遊戲體驗不佳 選擇登出不玩的決定不用被情勒 你覺得這樣最好 那就是最好的安排--,0,
: [討論] 有沒有總結謝宜容霸凌死者的懶人包？其實從調查報告中還有各種網友爆料 當事人獻聲政論爆料 錄音檔流出。都可以知道謝宜容咆哮過很多人。但是喔沒有一個爆料是明白指出謝宜容咆哮辱罵死者很神奇吧嘻嘻※ 引述《 (偉恩咖肥)》之銘言：: 如題: 想知道謝宜容究竟對死者做了什麼: 我看討論都很雜: 都在罵民進黨官員: 但就是沒看到具體謝宜容對死者做了什麼霸凌行為: 什麼凌晨一點回這個是針對死者嗎？不是說沒有業務往來？: 所以有沒有懶人包: 具體比方說罵死者是狗啦: 或是逼死者做什麼事啦: 之類的: 要針對死者做的霸凌行為那種:--,0,
[討論] 李正皓現在是青鳥男神？看好幾個青鳥 都在轉發他的文章了什麼公文的至於真偽我這邊不討論李正皓背景 國民黨青年團後發展不順遂嗆韓被開除黨籍又跳槽親民黨 與郭台銘合作 也自稱郭家軍讓郭台銘在李正皓的背上寫 精忠報國 不能貪污去年中 又輾轉到 民進黨陣營但並未入黨加入民主大聯盟 擴大台派支持但昔日風波爭議影響 進而宣佈退選轉為輔選搶救義川大兵幫助民進黨獲取不錯的政黨票成績後被賞識變為主持三立晚間十點 黃金時段政論新台派上線的 主持人一個人能夠一下藍一下橘一下綠也是非常神奇有這樣背景的人現在已經變成青鳥男神了？--,3,
"[討論] 謝宜容比韓國千金耍潑罵空姐還屌嗎？韓國大韓航空千金趙顯娥上飛機時因為空姐未將堅果的包裝袋打開,竟然痛罵空姐要她下跪道歉還要飛機立刻停飛,還把乘務員趕出飛機://./6引發韓國國內撻伐,據悉這位千金對員工也是時常痛罵,怒摔東西污辱字眼樣樣來,老公也表示她常對自己家暴,已經習慣了,後來也離婚了但這位公主囂張也沒用,不僅被迫辭職副社長一職,還被韓國法院包括更改飛機航線、阻礙飛行安全、強迫罪以及妨礙業務罪。同時，根據證人和檢方調查，趙顯娥還涉嫌對空服員暴力相向、恐嚇乘務長以及強迫員工作假陳述。最後判刑有期徒刑10個月,緩刑2年謝宜容有比這位財團千金背景還硬嗎？下場會不會跟這位耍潑公主一樣呢？讓我們繼續看下去好奇謝宜容在家裡是不是也是這樣子,老公受得了這脾氣哦--",0,
[討論] 真的不能惹民進黨真的不能惹到民進黨這次謝女算是徹底被黨拋棄了誰叫她幹的事已經包不住火都出人命爆發後發現包不住火罵最兇的反而是三明治政論越找越多證人來訪談揭露霸凌證據還有女同事講到哭說同事不是在吃藥就是離職這次謝女真的掰了黨要弄你 有幾百種方法屁眼準備洗乾淨--,2,
[討論] 為什麼菊系可以這麼穩？目前幾個菊系大將都在政府擔任高層要職，即便犯錯，也能高升，像是陳金德、吳宏謀等都是，謝宜容有爭議就先不說，有人說他其實是藍白的總之菊系真的很穩欸，除了新潮流，很多早就都垮了，但菊系特別穩，比英系還穩？-----      230498.--,0,
[討論] 謝是什麼能力被塔綠斑看中啊智燦黨破格6職等跳到11職等肯定有什麼出眾的能力吧目前只看到智燦黨媒名嘴的特性很愛玩文字遊戲跟曲解別人的意思造謠而已謝是什麼能力才被塔綠斑破格提拔我很好奇0.0..--,2,
[討論] 清德宗的連任之路是不是穩了太子抓去關了柯屁雞鴨飯吃到飽菊系清掃中國民黨太廢 沒救2028還有誰能一戰?\清德宗萬歲萬歲萬萬歲！/-----     --,2,
: [黑特] 難道不覺得馬英九12年國教很扯!12年國教真的爽以前哪來的班班有冷氣班班有鮮乳我是到高中三年級，才有冷氣的普通教室要不然一般只有視聽教室或是電腦教室才會有冷氣而且高中免學費真的差很多以前高中光是買制服(運動服) 書包之類的一入學就先花更多錢而且通常裝備也很差，光是書包背一個學期就背帶就斷掉，不買新的教官還會抓攜帶自有包包。高中三年就買好幾個書包，完全不知道是去念書還是買書包。還有高中課本也是，所謂的一綱多本通常只會吵文史課綱卻很少人注意到很多非學科的課程也是被強制買課本通常都是一些體育、美術、音樂、家政，甚至連軍訓課都有軍訓課本因為通常都是打包成一綑在學費單內一同繳費所以根本也不得而知單本的價格，也無從比價。學生通常在開學第一天就會先收到一堆課本，然後某些課本帶回家到畢業可能永遠都不會用。因為像是體育或是家政這類課程，都是以實作或是實際操作為主一個星期可能也只有1~2節課。通常任課老師也會同時教很多不同的班級所以都會自己發明一套非課本的課綱反正99%的人也不會在意有沒有照課本或是課綱。結果到頭來根本用不到課本的情況居多頂多教官會在期中期末考之前從課本參考出題目而且都會事先提示，除非要非常白目繳白卷或是完全不交任何作品(美術課經常以作品替代紙筆測驗)才有可能被當掉。但是卻還是要被強制購買課本。所以免學費省下來的錢，剛好可以拿來買這些多餘的設備大家說好不好！！※ 引述《2012 (づ′・ω・)》之銘言：: 對!: 我記得以前馬英九是不是要12年國教!: 感覺亂改一通!: 我還聽過一個馬迷說: 馬英九教改是立意良善!!!: 我想說很扯!: 怎麼馬英九亂改什麼: 馬迷都當聖旨!: 馬迷恐怕連 服貿都當成德政!!!: 馬迷現在是不是應該出來懺悔!!!: 689萬: 通通給我好好棄暗投明!!!--,1,
: [黑特] 謝宜容的背景多硬?人家就高階文官法律有保障的人家出張嘴擊敗而已沒收回扣的話跟本動不了他想動她就先修法呀覺的動不了她很氣，就倒閣呀白藍過半不修法整天鍵盤悲奮有屁用笑死※ 引述《5566 (小姐小姐別生氣)》之銘言：: 坊間傳說 遺容阿姨巴庫堅強: 這次忌者霉體不敢出來揭發: 究竟是金錢魔幻力量: 讓黨動起來 只為保阿姨一人: 還是追查下去 動搖國本？: 畢竟鄉民最會肉搜: 怎麼沒人查出背後金主: 霸凌事件不單純欸: 難道是黨的默許？: ※ 引述《 (分身)》之銘言：: : 整天說超硬超硬: : 但我真的沒想到可以硬成這樣: : 媒體敢直接大剌剌的點名菊系: : 但沒人敢挖她的事情: : 以前東森最愛訪問鄰居學校的看法: : 現在完全沒看到: : 挖靠有夠硬: : 發聲明跟律師函也超迅速: : 比政府還要有效率: : 笑死捏-----     --,0,
: [黑特] 我沒想到謝宜榮霸凌事件有辦法吵大其實就是前面幾個部發生事情也是這樣搞檢討報告也很智障沒事啊才讓勞動部也效法隨便弄個智障報告想說裝死就沒事了反正把人民都當智障但他沒想到的是大家都有在公司被霸凌的經驗而且這次人死了活該啦一條人命對你來說這麼不重要那你也不是那麼重要--,2,
[討論] 綠鳥死不討論勞動部 現在抹黑國昌壓新聞不是啦 你們綠鳥真的是邪教嗎?我完全沒想到昨天還覺得政黑綠鳥開始檢討結果才睡一覺起來後整個謝宜容事件在政黑 綠鳥檢討完變成：黃國昌是謝宜容靠山：黃國昌是幕後黑手：都是黃國昌　施壓新聞施壓新聞??你們自己看11月以來 綠鳥在討論什麼※ 引述《 (股市沒行情 摸魚聊政治)》之銘言：: 回顧一下11/09以來: 政黑群眾關心的各種熱議話題(95推以上): ://../30.: ://../.: 粗略分類: 柯文哲*11篇 (含柯文哲玩弄寵物鼠): 民眾黨相關*6篇 (含喬喬轉黨): 川普相關*5篇 (含內閣任用): 中國事務相關*4篇 (含日本42歲留學生為中國籍): 翁曉玲相關*2篇: 牙醫相關*2篇: 點名*2篇寧願討論能不能當球評也死不討論勞動部的 明明是綠鳥呀?: 從11/09以來政黑眾熱議的話題: 總計32篇，分類如上從11/09後 用勞動部當關鍵字一直有人在政黑講勞動部阿11/12 霸凌關鍵字都在板上了://../.://../2.是你們這些邪教的綠鳥自己完全冷處理 就不想理阿政黑逛久誰不知道 11/19之前只要不利民進黨的文 破20推都天方夜譚寧願討論能不能當球評<=這篇被推爆討論新聞說柯文哲在玩弄寵物鼠<=這篇被推爆然後現在恍然大悟原來勞動部這個很大條才改口抹個黃國昌說他壓新聞 或抹他是不是在喬政黑已經變成超級邪教同溫層比比八卦還誇張 你們綠鳥知道嗎?不然到底全台灣哪個地方會對柯文哲玩弄寵物鼠的新聞<===這個推爆反應比勞動部霸凌逼死人反應還大的?--,2,
[討論] 其實遺容的做事風格跟釀造醬油一樣就是說啊看新聞才知道謝小姐娘家是做醬油的而醬油要做的好，一定要選好豆子每天時時刻刻注意豆子的變化進度在醬油蓋上面放上沉重的壓缸石這樣才可以壓榨出香甜的成品一切是立意良善，為了下屬好我們錯怪她了://./5?=1630--   77://../944.://../3.--,2,
[黑特] 霸凌我見解最近霸凌紅紅火火民進黨高層講出一些幹話也時有所聞賴清德的做功德說蔡英文的勞工要自立自強，勞工的假太多？蔡英文你的七天假何時還給台灣勞工？但不只民進黨 民眾黨勞權也很爛啥薪水要回捐給黨，薪水就是要勞工拿好拿滿回捐給黨幹嘛..簡直莫名其妙還有講回公務員的事件那位謝小姐真的有錢的話回家可以當少奶奶，每個月領那小錢幹嘛，自己少奶奶脾氣管控不好搞到自己被全國人唾棄，害一位年輕人自殺，說真的啦檢調介入你律師聲明稿沒屁用啊，你底下的人也不會幫你說話，妳背後的人馬能多大尾，賴功德也不會保你了啦，繼續鬧大你夫家娘家背景會繼續被挖出來，被全國唾棄，連止血都不會這種怎當主管？當主管就是要學會止血而不是對著幹，你不只跟你上頭老闆對著幹（賴卓）也跟客戶對著幹（社會大眾）這樣只會把事情搞的更麻煩，連洪仲丘那些士官都會去洪仲丘靈堂跪著道歉，也現成的案例可以學，怎不去先跪在說，台灣人見面三分情，學著點。對了我是那公務員 謝小姐 霸凌我 我就直接擺爛，直接投訴上層機關，反正頂多無法升遷，你也無法資遣我，看誰撐比較久，如果有涉及公然侮辱的直接告，就比誰撐著久，在職場老闆最喜歡凹言聽計從的員工，越聽話凹越大※ 每日發文數上限為5篇，自刪與板主刪除，同樣計入額度 ※※ 發文 內文請滿40字 ※------以上看完可使用 + 刪除--------,2,
